inst_name,code,num_grants,state
Truckee Meadows Community College,NV,2,Nevada
"Trujillo, Joshua T",IN,1,Indiana
Truman State University,MO,1,Missouri
Trustees of Boston University,MA,324,Massachusetts
"Tseng, Dennis",MA,1,Massachusetts
"Tso, Rhondale",CA,1,California
"Tsosie, Ranalda L",MT,1,Montana
"Tsutsui, Martha Satoko",WA,1,Washington
"Tucker, Alexandria",FL,1,Florida
Tufts University,MA,172,Massachusetts
"Tulagan, Nestor B",CA,1,California
Tulane University,LA,111,Louisiana
Tulsa Community College,OK,1,Oklahoma
"Tuninetti, Amaro",RI,1,Rhode Island
Tunxis Community-Technical College,CT,2,Connecticut
"Turbek, Sheela",CO,1,Colorado
Turtle Mountain Community College,ND,6,North Dakota
Tuskegee University,AL,37,Alabama
Twin Cities Public Television,MN,3,Minnesota
U.S. Army Corps of Engineers,TN,4,Tennessee
"UBIQUITX, INC.",NY,1,New York
UBIROS INC.,MA,1,Massachusetts
"UCHU BIOSENSORS, INC.",MA,2,Massachusetts
UI LABS,IL,1,Illinois
"ULTINAT, INC.",NY,1,New York
ULTRASONIUM INC,MA,1,Massachusetts
ULTROPIA CORP,WA,1,Washington
"UNAR LABS, LLC",ME,1,Maine
"UNAVCO, Inc.",CO,1,Colorado
UNCAGED INNOVATIONS INC,NY,1,New York
UNIGRID INC.,CA,1,California
UNIGRID LLC,CA,1,California
UNINET LLC,CT,1,Connecticut
"UNIPHAGE, INC.",TX,1,Texas
UNITARY FUND,CA,1,California
UNITED STATES COAST GUARD ACADEMY SPONSORED PROGRAMS AND RESEARC,CT,2,Connecticut
UNIVERSITY OF ARKANSAS SYSTEM,AR,1,Arkansas
UNKNOT.ID INC.,FL,1,Florida
UNLAB LLC,GA,1,Georgia
UNLOCKED LABS INC.,WY,1,Wyoming
UNSPACE LLC,TX,1,Texas
"UPSHOT VENTURES, LLC",CO,1,Colorado
"UPSTREAM BIOTECHNOLOGY, INC.",NC,1,North Carolina
URBAN SKY THEORY INC.,CO,1,Colorado
URL TO IRL INC.,WA,1,Washington
URU THE RIGHT TO BE INC,CT,2,Connecticut
"US AIR TECH, LLC",AZ,2,Arizona
USENIX Association,WA,13,Washington
UTAH TECH UNIVERSITY,UT,3,Utah
Ulster County Community College,NY,1,New York
Underwriters Laboratories Inc.,IL,1,Illinois
"Unger, Ryan C",NJ,1,New Jersey
Union College,NY,23,New York
Union County College,NJ,1,New Jersey
"United Semiconductors, LLC",CA,1,California
United States Air Force Academy,CO,2,Colorado
United States Naval Academy,MD,6,Maryland
United States Naval Academy- DO NOT USE,MD,5,Maryland
United Tribes Technical College,ND,10,North Dakota
University Corporation For Atmospheric Res,CO,115,Colorado
University Corporation at Monterey Bay,CA,18,California
University Enterprises Corporation at CSUSB,CA,30,California
"University Enterprises, Incorporated",CA,34,California
University Industry Demonstration Partnership,SC,11,South Carolina
University System of Maryland,MD,1,Maryland
University of  Puget Sound,WA,8,Washington
University of Akron,OH,67,Ohio
University of Alabama Tuscaloosa,AL,269,Alabama
University of Alabama at Birmingham,AL,77,Alabama
University of Alabama in Huntsville,AL,81,Alabama
University of Alaska Anchorage Campus,AK,48,Alaska
University of Alaska Fairbanks Campus,AK,209,Alaska
University of Alaska Southeast Juneau Campus,AK,13,Alaska
University of Arizona,AZ,508,Arizona
University of Arkansas,AR,203,Arkansas
University of Arkansas Agricultural Experiment Station,AR,6,Arkansas
University of Arkansas Little Rock,AR,10,Arkansas
University of Arkansas Medical Sciences Campus,AR,6,Arkansas
University of Arkansas at Pine Bluff,AR,12,Arkansas
University of Baltimore,MD,2,Maryland
University of California - Merced,CA,159,California
University of California Div of Agriculture & Natural Resources,CA,1,California
"University of California, Office of the President, Oakland",CA,7,California
University of California-Berkeley,CA,657,California
University of California-Davis,CA,485,California
University of California-Irvine,CA,535,California
University of California-Los Angeles,CA,611,California
University of California-Riverside,CA,375,California
University of California-San Diego,CA,621,California
University of California-San Diego Scripps Inst of Oceanography,CA,211,California
University of California-San Francisco,CA,50,California
University of California-Santa Barbara,CA,405,California
University of California-Santa Cruz,CA,274,California
University of Central Arkansas,AR,5,Arkansas
University of Central Missouri,MO,2,Missouri
University of Central Oklahoma,OK,11,Oklahoma
University of Charleston,WV,1,West Virginia
University of Chicago,IL,500,Illinois
University of Cincinnati Main Campus,OH,188,Ohio
University of Colorado at Boulder,CO,761,Colorado
University of Colorado at Colorado Springs,CO,41,Colorado
University of Colorado at Denver,CO,45,Colorado
University of Colorado at Denver-Downtown Campus,CO,45,Colorado
University of Connecticut,CT,336,Connecticut
University of Connecticut Health Center,CT,8,Connecticut
University of Dallas,TX,1,Texas
University of Dayton,OH,34,Ohio
University of Delaware,DE,370,Delaware
University of Denver,CO,55,Colorado
University of Detroit Mercy,MI,5,Michigan
University of Dubuque,IA,1,Iowa
University of Evansville,IN,2,Indiana
University of Florida,FL,641,Florida
University of Georgia,GA,21,Georgia
University of Georgia Research Foundation Inc,GA,342,Georgia
University of Hawaii,HI,347,Hawaii
University of Hawaii at Hilo,HI,1,Hawaii
University of Houston,TX,272,Texas
University of Houston - Clear Lake,TX,12,Texas
University of Houston - Downtown,TX,8,Texas
University of Illinois at Chicago,IL,298,Illinois
University of Illinois at Springfield,IL,1,Illinois
University of Illinois at Urbana-Champaign,IL,802,Illinois
University of Indianapolis,IN,2,Indiana
University of Iowa,IA,201,Iowa
University of Kansas Center for Research Inc,KS,235,Kansas
University of Kansas Medical Center Research Institute Inc,KS,4,Kansas
University of Kentucky Research Foundation,KY,240,Kentucky
University of La Verne,CA,1,California
University of Louisiana at Lafayette,LA,66,Louisiana
University of Louisville Research Foundation Inc,KY,98,Kentucky
University of Lynchburg,VA,3,Virginia
University of Maine,ME,143,Maine
University of Maine Farmington,ME,3,Maine
University of Maine at Presque Isle,ME,1,Maine
University of Mary Washington,VA,1,Virginia
University of Maryland Baltimore County,MD,130,Maryland
University of Maryland Center for Environmental Sciences,MD,42,Maryland
University of Maryland Eastern Shore,MD,13,Maryland
University of Maryland at Baltimore,MD,12,Maryland
"University of Maryland, College Park",MD,633,Maryland
University of Massachusetts Amherst,MA,416,Massachusetts
University of Massachusetts Boston,MA,68,Massachusetts
University of Massachusetts Lowell,MA,110,Massachusetts
University of Massachusetts Medical School,MA,12,Massachusetts
"University of Massachusetts, Dartmouth",MA,66,Massachusetts
University of Memphis,TN,74,Tennessee
University of Miami,FL,167,Florida
University of Miami School of Medicine,FL,2,Florida
University of Minnesota Duluth,MN,47,Minnesota
University of Minnesota-Twin Cities,MN,671,Minnesota
University of Mississippi,MS,82,Mississippi
University of Mississippi Medical Center,MS,2,Mississippi
University of Missouri-Columbia,MO,232,Missouri
University of Missouri-Kansas City,MO,40,Missouri
University of Missouri-Saint Louis,MO,22,Missouri
University of Montana,MT,77,Montana
University of Nebraska,NE,2,Nebraska
University of Nebraska Medical Center,NE,10,Nebraska
University of Nebraska at Omaha,NE,43,Nebraska
University of Nebraska-Lincoln,NE,342,Nebraska
University of Nevada Las Vegas,NV,100,Nevada
University of New England,ME,7,Maine
University of New Hampshire,NH,136,New Hampshire
University of New Haven,CT,9,Connecticut
University of New Mexico,NM,247,New Mexico
University of New Mexico Health Sciences Center,NM,2,New Mexico
University of New Orleans,LA,23,Louisiana
University of North Alabama,AL,4,Alabama
University of North Carolina General Administration Office,NC,1,North Carolina
University of North Carolina Greensboro,NC,62,North Carolina
University of North Carolina at Asheville,NC,6,North Carolina
University of North Carolina at Chapel Hill,NC,366,North Carolina
University of North Carolina at Charlotte,NC,179,North Carolina
University of North Carolina at Pembroke,NC,3,North Carolina
University of North Carolina at Wilmington,NC,39,North Carolina
University of North Dakota Main Campus,ND,49,North Dakota
University of North Florida,FL,18,Florida
University of North Georgia,GA,10,Georgia
University of North Texas,TX,151,Texas
University of North Texas Health Science Center at Fort Worth,TX,8,Texas
University of Northern Colorado,CO,11,Colorado
University of Northern Iowa,IA,18,Iowa
University of Notre Dame,IN,364,Indiana
University of Oklahoma Health Sciences Center,OK,5,Oklahoma
University of Oklahoma Norman Campus,OK,254,Oklahoma
University of Oregon Eugene,OR,251,Oregon
University of Pennsylvania,PA,365,Pennsylvania
University of Pittsburgh,PA,359,Pennsylvania
University of Portland,OR,6,Oregon
University of Redlands,CA,1,California
University of Rhode Island,RI,159,Rhode Island
University of Richmond,VA,11,Virginia
University of Rochester,NY,209,New York
University of Saint Mary,KS,2,Kansas
University of Saint Thomas,TX,2,Texas
University of San Diego,CA,30,California
University of San Francisco,CA,10,California
University of Scranton,PA,19,Pennsylvania
University of South Alabama,AL,56,Alabama
University of South Carolina at Columbia,SC,263,South Carolina
University of South Dakota Main Campus,SD,33,South Dakota
University of South Florida,FL,235,Florida
University of Southern California,CA,483,California
University of Southern Indiana,IN,5,Indiana
University of Southern Maine,ME,8,Maine
University of Southern Mississippi,MS,51,Mississippi
University of St. Thomas,MN,17,Minnesota
University of Tampa,FL,5,Florida
University of Tennessee Chattanooga,TN,42,Tennessee
University of Tennessee Institute of Agriculture,TN,10,Tennessee
University of Tennessee Knoxville,TN,304,Tennessee
University of Tennessee Martin,TN,3,Tennessee
University of Tennessee Space Institute,TN,3,Tennessee
University of Texas Health Science Center San Antonio,TX,2,Texas
University of Texas Medical Branch at Galveston,TX,7,Texas
University of Texas Southwestern Medical Center,TX,15,Texas
University of Texas at Arlington,TX,181,Texas
University of Texas at Austin,TX,842,Texas
University of Texas at Dallas,TX,242,Texas
University of Texas at El Paso,TX,142,Texas
University of Texas at San Antonio,TX,161,Texas
University of Texas at Tyler,TX,11,Texas
University of Texas of the Permian Basin,TX,5,Texas
"University of Texas, M.D. Anderson Cancer Center",TX,7,Texas
University of The Incarnate Word,TX,3,Texas
University of Toledo,OH,55,Ohio
University of Toledo Health Science Campus,OH,2,Ohio
University of Tulsa,OK,28,Oklahoma
University of Utah,UT,509,Utah
University of Vermont & State Agricultural College,VT,108,Vermont
University of Virginia Main Campus,VA,411,Virginia
University of Washington,WA,936,Washington
University of West Alabama,AL,2,Alabama
University of West Florida,FL,16,Florida
University of West Georgia,GA,5,Georgia
University of Wisconsin-Eau Claire,WI,15,Wisconsin
University of Wisconsin-Green Bay,WI,3,Wisconsin
University of Wisconsin-La Crosse,WI,8,Wisconsin
University of Wisconsin-Madison,WI,822,Wisconsin
University of Wisconsin-Milwaukee,WI,71,Wisconsin
University of Wisconsin-Oshkosh,WI,4,Wisconsin
University of Wisconsin-Parkside,WI,4,Wisconsin
University of Wisconsin-Platteville,WI,7,Wisconsin
University of Wisconsin-River Falls,WI,5,Wisconsin
University of Wisconsin-Stevens Point,WI,2,Wisconsin
University of Wisconsin-Stout,WI,4,Wisconsin
University of Wisconsin-Superior,WI,1,Wisconsin
University of Wisconsin-Whitewater,WI,5,Wisconsin
University of Wyoming,WY,136,Wyoming
University of the Pacific,CA,15,California
University of the South,TN,2,Tennessee
University of the Southwest,NM,1,New Mexico
"Unzueta Martinez, Andrea",MA,1,Massachusetts
"Unzueta, Pablo Andres",CA,1,California
Upper Iowa University,IA,1,Iowa
Urbanova,WA,1,Washington
Ursinus College,PA,8,Pennsylvania
Utah State University,UT,138,Utah
Utah Valley University,UT,10,Utah
Utica College,NY,3,New York
V1 ENGINEERING LLC,WA,1,Washington
"VALCON LABS, INC.",CA,1,California
VALGOTECH LLC,IN,2,Indiana
VAPOR CELL TECHNOLOGIES LLC,CO,2,Colorado
VARIABLES MACHINES COMPANY,MA,1,Massachusetts
"VASOGNOSIS, INC.",WI,1,Wisconsin
"VAXFORM, LLC",PA,1,Pennsylvania
VAYUH INC,CA,1,California
"VCREATE, INC.",CA,2,California
"VECTECH, LLC",MD,2,Maryland
VECTORWAVE CORPORATION,MA,1,Massachusetts
"VELLEX COMPUTING, INC.",CA,1,California
"VENA VITALS, INC.",CA,2,California
"VENARUM MEDICAL, LLC",NJ,1,New Jersey
VENCE CORP,CA,1,California
"VERANTOS, INC.",CA,1,California
VERBOSO LLC,PA,1,Pennsylvania
"VERDOX, INC.",MA,1,Massachusetts
"VERISIM LIFE, INC.",CA,1,California
"VERPOND, INC.",CA,1,California
VETERANS EDUCATION AND RESEARCH ASSOCIATION OF NORTHERN NEW ENGL,VT,1,Vermont
VIADUCT TECHNOLOGIES LLC,WV,1,West Virginia
VIANAIR INC.,FL,1,Florida
VIAT SERVICES LLC,FL,1,Florida
VIATECHNIK LLC,IL,1,Illinois
"VICTORY OVER CARBON, INC.",DE,2,Delaware
"VINE MEDICAL, INC.",CA,1,California
VIREO ADVISORS LLC,MA,1,Massachusetts
VIRGINIA BIOTECHNOLOGY RESEARCH PARK,VA,1,Virginia
VIRIDIAN SPACE CORPORATION,CA,1,California
VIRTUAL APPRENTICE LLC,MD,1,Maryland
VIRTUAL COLLABORATION RESEARCH INC.,MA,1,Massachusetts
VISICELL MEDICAL INC.,CA,1,California
"VISIONAIRE PRODUCTS, INC",PA,2,Pennsylvania
"VITIDORE, INC.",WA,2,Washington
VITRO3D INC.,CO,2,Colorado
VIVIFI MEDICAL LLC,TX,2,Texas
VIVOSPHERE LLC,AL,1,Alabama
VOLANT AERIAL INC,AZ,1,Arizona
"VOLEXION, INC.",IL,1,Illinois
VOLTA ENERGY INC,MA,1,Massachusetts
VOLTELA INC,NY,2,New York
VORTEX SPACE SYSTEMS LLC,MD,1,Maryland
VRIENDS CORP,CA,1,California
"VSORTS, INC",VA,2,Virginia
"VUEMEN, INC.",WA,1,Washington
"VYNANCE TECHNOLOGIES, LLC",WY,1,Wyoming
VYTAL PLANT SCIENCE RESEARCH,PA,1,Pennsylvania
"Vaelli, Patric",MA,1,Massachusetts
"Valdez-Moreira, Juan Alfonso",IN,1,Indiana
Valdosta State University,GA,7,Georgia
Valencia Community College,FL,4,Florida
"Valenti, Jessica Lauren",NJ,1,New Jersey
"Valenza, Jeffery Michael",IN,1,Indiana
"Vallejo, Daniel D",MI,1,Michigan
Valley City State University,ND,1,North Dakota
Valparaiso University,IN,12,Indiana
Van Andel Research Institute,MI,3,Michigan
"Van Etten, Julia",NJ,1,New Jersey
"VandeBogert, Keller",SC,1,South Carolina
Vanderbilt University,TN,273,Tennessee
Vanderbilt University Medical Center,TN,15,Tennessee
"Vargas, Karla Leonor",AZ,1,Arizona
VargasPallete           Franco         E,CT,1,Connecticut
"Vashaw, Kent Barton",LA,1,Louisiana
Vassar College,NY,11,New York
"Vasudevan, Sahana",MA,1,Massachusetts
Vaughn College of Aeronautics and Technology,NY,1,New York
"Vavagiakis, Eve Marie",NY,1,New York
"Vaxess Technologies, Inc.",MA,1,Massachusetts
"Vazquez, Juan Manuel",IL,1,Illinois
"Veling, Michael T",MA,1,Massachusetts
"Vemulapalli, Sameera",NJ,1,New Jersey
"Venkataraman, Yaamini Ranjani",MA,1,Massachusetts
"Venuto, Alexandra C",NC,1,North Carolina
"Vera, Frank",FL,1,Florida
Veramorph LLC,MA,2,Massachusetts
"Verster, Kirsten Isabel",CA,1,California
ViQi LLC,CA,2,California
ViSUS LLC,UT,1,Utah
Victor Valley College,CA,1,California
"Vigdorovich, Itamar Daniel",CA,1,California
Villanova University,PA,71,Pennsylvania
Villatoro               Joel           D,OK,1,Oklahoma
"Vimaan Robotics, Inc.",CA,1,California
Vinci-Booher            Sophia,IN,1,Indiana
"Vindas Melendez, Andres Rodolfo",CA,1,California
"Vinton, Anna Christina",CT,1,Connecticut
Virginia Commonwealth University,VA,104,Virginia
Virginia Polytechnic Institute and State University,VA,645,Virginia
Virginia State University,VA,18,Virginia
Virginia Union University,VA,3,Virginia
Virginia Wesleyan University,VA,2,Virginia
Virginia Western Community College,VA,1,Virginia
Virolock Technologies Limited Liability Company,PA,1,Pennsylvania
"Visher, Elisa",CA,1,California
Vishwamitra Research Institute,IL,2,Illinois
"Vitanova Biomedical, Inc.",TX,1,Texas
Vivoz Biolabs LLC,NY,1,New York
Voorhees College,SC,2,South Carolina
"Vulcan Biologics, Inc.",CA,2,California
"Vuletich, Heidi A",IN,1,Indiana
W E Upjohn Institute for Employment Research,MI,1,Michigan
W1FB US MILITARY ACADEMY,NY,3,New York
WAIHOME LLC,HI,2,Hawaii
"WALIA, RAMPYARI",CA,1,California
WASHINGTON FOUNDRY S.P.C. INC.,WA,1,Washington
WATER ILLUMINATION INC,CA,1,California
WATER INTELLIGENCE LLC,WI,1,Wisconsin
WATERUS LLC,SC,1,South Carolina
"WAVE LOGIX, INC.",IN,2,Indiana
WAVE LUMINA LLC,MI,1,Michigan
"WAVEARRAY ANTIFOULING SYSTEMS, LLC",FL,2,Florida
"WAVERLEY CREATIONS, INC.",CA,1,California
WAYFARER AIRCRAFT RESEARCH AND DEVELOPMENT INC.,CA,1,California
"WEARABLE DEFENSE, LLC",NC,1,North Carolina
WEAV3D Inc.,GA,1,Georgia
WEEL AUTONOMY INC.,WA,1,Washington
WEKA BIOSCIENCES LLC,NM,1,New Mexico
"WELT BIO-MOLECULAR PHARMACEUTICAL, LLC",NY,1,New York
WESTERN WYOMING COMMUNITY COLLEGE DISTRICT,WY,1,Wyoming
WESTMINSTER UNIVERSITY,UT,4,Utah
WESTWOOD AEROGEL CO.,CA,1,California
"WETX, INC.",UT,2,Utah
WGBH Educational Foundation,MA,7,Massachusetts
WHITE DWARF RESEARCH CORP,CO,2,Colorado
WHITE ROCK THERAPEUTICS,TX,1,Texas
WICHITA STATE UNIVERSITY CAMPUS OF APPLIED SCIENCES & TECHNOLOGY,KS,1,Kansas
WICKED CO-OP LCA,WA,1,Washington
WILD ME,OR,1,Oregon
WILD MICROBES CO,MA,1,Massachusetts
WILDLIFE IMAGING SYSTEMS LLC,VT,2,Vermont
"WILDLIFE PROTECTION MANAGEMENT, INC.",NM,1,New Mexico
"WILLIAMS, CLARA",CA,1,California
WILO NETWORKS INC.,KY,2,Kentucky
"WINDOW THERAPEUTICS, INC.",MA,2,Massachusetts
WINDSCAPEAI LLC,CA,1,California
"WINDWARD ENGINEERING, L.C.",UT,1,Utah
WINTER INNOVATIONS INC.,TN,2,Tennessee
WNET,NY,1,New York
WOLFZYC LLC,CA,1,California
WORD OF MOUTH TECHNOLOGIES INC.,NV,1,Nevada
WORKERS FIRST LLC,PA,1,Pennsylvania
"WRIGHTGUARD INNOVATIONS CORPORATION, THE",MD,1,Maryland
"WUI-GO, LLC",DE,2,Delaware
"WURQ, INC.",MA,1,Massachusetts
WYMO LLC,WA,1,Washington
"WYONANO, LLC",WY,1,Wyoming
Wabash College,IN,4,Indiana
"Wacker, Kristen Suzanne",MI,1,Michigan
"Wagner, Nathan A",MO,1,Missouri
"Waingarten, Erik A",NY,1,New York
Wake Forest University,NC,39,North Carolina
Wake Forest University School of Medicine,NC,12,North Carolina
Wake Technical Community College,NC,9,North Carolina
"Walker, Samantha",NY,1,New York
Walla Walla University,WA,1,Washington
"Wallace, Kelly J",TX,1,Texas
"Walsman, Jason",IN,1,Indiana
"Waltzer, Talia",CA,1,California
"Wang, Danielle Yutian",MA,1,Massachusetts
"Wang, Joshua Xu",MA,1,Massachusetts
"Wang, Luya",CA,1,California
"Ward, Abigail R",MA,1,Massachusetts
"Warman, Cedar Dale",AZ,1,Arizona
Warren Wilson College,NC,1,North Carolina
Washburn University of Topeka,KS,1,Kansas
Washington College,MD,2,Maryland
Washington State University,WA,209,Washington
Washington University,MO,335,Missouri
Washington and Jefferson College,PA,1,Pennsylvania
Washington and Lee University,VA,8,Virginia
